action_id,class_id,action_type,action_detail_1,action_detail_2,action_detail_3,action_value_1,action_value_2,action_value_3,action_value_4,action_value_5,action_value_6,action_value_7,target_assignment,target_area,target_range,target_type,target_number,target_count,description,level_up_disp
111100201,1,26,111100202,2,0,8.0,0.2,0.0,0.0,0.0,0.0,1.0,2,1,0,7,0,1,"",""
111100202,1,10,30,1,0,1.0,15.0,15.0,12.0,0.0,0.0,1.0,2,3,2160,31,0,1,"我方单体的魔法攻击力提升{0}","魔法攻击力提升+{0}"
111100301,1,10,30,1,0,1.0,5.0,5.0,180.0,0.0,0.0,1.0,2,3,2160,3,0,99,"我方全体的魔法攻击力提升{0}","魔法攻击力提升+{0}"
111101201,1,26,111101202,2,0,8.0,0.45,0.0,0.0,0.0,0.0,1.0,2,1,0,7,0,1,"",""
111101202,1,10,30,1,0,1.0,22.5,22.5,12.0,0.0,0.0,1.0,2,3,2160,31,0,1,"我方单体的魔法攻击力提升{0}","魔法攻击力提升+{0}"
111150101,1,90,4,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的魔法攻击力提升{0}","魔法攻击力提升+{0}"
111151101,1,90,4,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的魔法攻击力提升{0}","魔法攻击力提升+{0}"
111200101,1,57,111200102,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2160,3,0,99,"",""
111200102,1,1,1,0,0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,1,3,4320,3,0,99,"对敌方全体造成{0}物理伤害","物理伤害+{0}"
111200201,1,2,1,0,0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"",""
111200202,1,7,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"",""
111200203,1,1,1,0,0,15.0,15.0,1.2,0.0,0.0,0.0,0.0,1,2,400,3,0,99,"对范围内的所有敌人造成{0}物理伤害","物理伤害+{0}"
111200301,1,7,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2160,3,2,1,"",""
111200302,1,1,1,0,0,15.0,15.0,1.2,0.0,0.0,0.0,0.0,1,2,300,3,0,99,"对范围内的所有敌人造成{0}物理伤害","物理伤害+{0}"
111201201,1,2,1,0,0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"",""
111201202,1,7,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"",""
111201203,1,1,1,0,0,15.0,15.0,1.2,0.0,0.0,1.5,0.0,1,2,400,3,0,99,"对范围内的所有敌人造成{0}物理伤害","物理伤害+{0}"
111201204,1,10,11,1,0,1.0,5.5,5.5,12.0,0.0,0.0,1.0,1,2,400,3,0,99,"使范围内所有敌人的物理攻击力降低{0}","物理攻击力降低+{0}"
111250101,1,90,2,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的物理攻击力提升{0}","物理攻击力提升+{0}"
111251101,1,90,2,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的物理攻击力提升{0}","物理攻击力提升+{0}"
111300101,1,1,1,0,0,40.0,40.0,3.6,0.0,0.0,0.0,0.0,1,1,880,3,0,99,"对范围内的所有敌人造成{0}物理伤害","物理伤害+{0}"
111300201,1,1,1,0,0,30.0,30.0,2.4,0.0,0.0,0.0,0.0,1,1,730,3,0,99,"对范围内的所有敌人造成{0}物理伤害","物理伤害+{0}"
111300301,1,10,10,1,0,1.0,22.0,22.0,18.0,0.0,0.0,1.0,2,3,2160,3,0,99,"我方全体的物理攻击力提升{0}","物理攻击力提升+{0}"
111300302,1,10,21,1,0,2.0,10.0,0.0,18.0,0.0,0.0,1.0,2,3,2160,3,0,99,"我方全体的物理防御力下降初始值的10%",""
111300303,1,10,41,1,0,2.0,10.0,0.0,18.0,0.0,0.0,1.0,2,3,2160,3,0,99,"我方全体的魔法防御力下降初始值的10%",""
111301201,1,1,1,0,0,37.5,37.5,3.0,0.0,0.0,0.0,0.0,1,1,730,3,0,99,"对范围内的所有敌人造成{0}物理伤害","物理伤害+{0}"
111350101,1,90,2,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的物理攻击力提升{0}","物理攻击力提升+{0}"
111351101,1,90,2,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的物理攻击力提升{0}","物理攻击力提升+{0}"
111400101,1,28,660,111400104,111400103,1.0,2.0,5.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
111400102,1,26,111400103,3,0,260.0,1.2,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
111400103,1,1,2,0,0,12.5,12.5,1.0,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"对敌方单体造成{0}魔法伤害","魔法伤害+{0}"
111400104,1,1,2,0,0,12.5,12.5,7.0,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"",""
111400105,1,35,1,0,0,99.0,60.0,180.0,-5.0,0.0,0.0,0.0,2,1,0,7,0,1,"最多减少5名朋友",""
111400201,1,1,2,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,3,2160,6,0,1,"对我方单体造成{0}魔法伤害",""
111400202,1,16,1,3,0,150.0,2.5,0.0,0.0,0.0,0.0,0.0,2,3,2160,6,0,1,"我方单体技能值回复{0}","技能值回复量+{0}"
111400203,1,35,1,0,0,99.0,60.0,180.0,1.0,0.0,0.0,0.0,2,1,0,7,0,1,"增加1名朋友",""
111400301,1,28,660,111400303,111400302,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
111400302,1,1,2,0,0,20.0,20.0,1.6,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"朋友不多于2人时，对敌方单体造成{0}魔法伤害","魔法伤害+{0}"
111400303,1,1,2,0,0,40.0,40.0,3.2,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"朋友多于2人时，对敌方单体造成{0}魔法伤害","魔法伤害+{0}"
111400304,1,23,660,111400305,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
111400305,1,35,1,0,0,99.0,60.0,180.0,-2.0,0.0,0.0,0.0,2,1,0,7,0,1,"朋友多于2人时，减少2名朋友",""
111401201,1,1,2,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,3,2160,6,0,1,"对我方单体造成{0}魔法伤害",""
111401202,1,16,1,3,0,150.0,2.5,0.0,0.0,0.0,0.0,0.0,2,3,2160,6,0,1,"我方单体技能值回复{0}","技能值回复量+{0}"
111401203,1,35,1,0,0,99.0,60.0,180.0,1.0,0.0,0.0,0.0,2,1,0,7,0,1,"增加1名同伴",""
111401204,1,10,30,0,0,1.0,7.5,7.5,12.0,0.0,0.0,0.0,2,3,2160,6,0,1,"我方单体的魔法攻击力提升{0}","魔法攻击力提升+{0}"
111401205,1,10,70,0,0,1.0,100.0,0.0,12.0,0.0,0.0,0.0,2,3,2160,6,0,1,"我方单体的魔法暴击提升{0}",""
111401206,1,16,1,3,0,50.0,0.3,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"自身的技能值回复{0}","技能值回复量+{0}"
111410101,1,60,1,1,1,99.0,60.0,180.0,0.0,180.0,0.0,0.0,2,1,0,7,0,1,"每次行动获得1名同伴",""
111411101,1,60,1,1,1,99.0,60.0,180.0,0.0,180.0,0.0,0.0,2,1,0,7,0,1,"每次行动获得1名同伴",""
111450101,1,90,4,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的魔法攻击力提升{0}","魔法攻击力提升+{0}"
111451101,1,90,4,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的魔法攻击力提升{0}","魔法攻击力提升+{0}"
111500101,1,28,661,111500103,111500102,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
111500102,1,1,1,0,0,60.0,60.0,4.8,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"未持有硬币时，对敌方单体造成{0}物理伤害","物理伤害+{0}"
111500103,1,1,3,0,0,120.0,120.0,9.6,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"持有硬币时，对敌方单体造成{0}物理伤害","物理伤害+{0}"
111500104,1,23,661,111500107,111500105,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
111500105,1,35,0,0,0,1.0,61.0,180.0,1.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
111500106,1,10,10,1,1,1.0,36.0,36.0,18.0,0.0,0.0,1.0,2,1,0,7,0,1,"未持有硬币时，自身的物理攻击力提升{0}","物理攻击力提升+{0}"
111500107,1,35,0,0,0,1.0,61.0,180.0,-2.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
111500201,1,28,661,111500203,111500202,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
111500202,1,10,10,1,0,1.0,20.0,20.0,12.0,0.0,0.0,1.0,2,3,2160,20,0,99,"未持有硬币时，我方对象的物理攻击力提升{0}","物理攻击力提升+{0}"
111500203,1,10,10,1,0,1.0,10.0,10.0,12.0,0.0,0.0,1.0,2,3,2160,20,0,99,"持有硬币时，我方对象的物理攻击力提升{0}","物理攻击力提升+{0}"
111500204,1,28,661,111500205,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
111500205,1,10,10,1,0,1.0,35.0,35.0,12.0,0.0,0.0,1.0,2,1,0,7,0,1,"持有硬币时，自身的物理攻击力提升{0}","物理攻击力提升+{0}"
111500301,1,28,661,111500303,111500302,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
111500302,1,1,1,0,0,22.5,22.5,1.8,0.0,0.0,0.0,0.0,1,1,2160,3,0,1,"未持有硬币时，对敌方单体造成{0}物理伤害","物理伤害+{0}"
111500303,1,1,1,0,0,20.0,20.0,1.6,0.0,0.0,0.0,0.0,1,1,2160,3,0,1,"持有硬币时，对敌方单体造成{0}物理伤害","物理伤害+{0}"
111500304,1,28,661,111500305,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
111500305,1,10,80,1,0,1.0,10.0,0.0,12.0,0.0,0.0,0.0,2,3,2160,3,0,99,"持有硬币时，我方全体技能值上升量提升{0}",""
111500306,1,2,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"",""
111501201,1,28,661,111501203,111501202,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
111501202,1,10,10,1,0,1.0,24.0,24.0,12.0,0.0,0.0,1.0,2,3,2160,20,0,99,"未持有金币时，我方指定对象的物理攻击力提升{0}","物理攻击力提升+{0}"
111501203,1,10,10,1,0,1.0,10.0,10.0,12.0,0.0,0.0,1.0,2,3,2160,20,0,99,"持有金币时，我方指定对象的物理攻击力提升{0}","物理攻击力提升+{0}"
111501204,1,28,661,111501205,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
111501205,1,10,10,1,0,1.0,42.0,42.0,12.0,0.0,0.0,1.0,2,1,0,7,0,1,"持有金币时，自身的物理攻击力提升{0}","物理攻击力提升+{0}"
111501206,1,28,661,111501207,0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
111501207,1,10,110,1,1,2.0,25.0,0.0,12.0,0.0,0.0,1.0,2,1,0,7,0,1,"持有金币时，自身的物理暴击可提升25％伤害",""
111550101,1,90,2,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的物理攻击力提升{0}","物理攻击力提升+{0}"
111551101,1,90,2,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的物理攻击力提升{0}","物理攻击力提升+{0}"
111600101,1,26,111600102,2,0,12.0,0.5,0.5,0.0,0.0,0.0,0.0,2,3,2160,3,0,99,"",""
111600102,1,10,20,1,0,1.0,0.25,0.25,18.0,0.0,0.0,1.0,2,3,2160,3,0,99,"我方全体的物理防御力提升{0}","物理防御力提升+{0}"
111600201,1,6,1,0,0,10.0,10.0,18.0,0.0,0.0,0.0,0.0,2,3,2160,3,0,99,"展开能够无效化{0}物理伤害的屏障","无效化伤害量+{0}"
111600301,1,1,1,0,0,18.0,18.0,1.2,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"对敌方单体造成{0}物理伤害","物理伤害+{0}"
111600302,1,8,4,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,1,-1,1,0,1,"使敌方单体在一段时间内无法行动","冻结的成功率等级+1"
111601201,1,26,111601202,4,0,12.0,0.05,0.0,0.0,0.0,0.0,0.0,2,3,2160,3,0,99,"",""
111601202,1,4,1,1,0,1.0,0.75,0.75,0.1,0.0,0.0,0.0,2,3,2160,7,0,1,"自身的生命值回复{0}","生命值回复量+{0}"
111601203,1,6,1,0,0,20.0,20.0,27.0,0.0,0.0,0.0,0.0,2,3,2160,3,0,99,"展开能够屏蔽{0}物理伤害的屏障","无效伤害量+{0}"
111601204,1,26,111601205,2,0,12.0,0.3,0.3,0.0,0.0,0.0,0.0,2,3,2160,3,0,99,"",""
111601205,1,10,20,1,0,1.0,0.15,0.15,27.0,0.0,0.0,0.0,2,3,2160,3,0,99,"我方全体的物理防御力提升{0}","物理防御力提升+{0}"
111601206,1,26,111601207,3,0,12.0,0.03,0.0,0.0,0.0,0.0,0.0,2,3,2160,3,0,99,"",""
111601207,1,48,1,1,0,0.15,0.15,0.02,0.0,12.5,0.0,0.0,2,3,2160,3,0,99,"每秒回复生命值{0}","回复量+{0}"
111650101,1,90,3,0,0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的物理防御力提升{0}","物理防御力提升+{0}"
111651101,1,90,3,0,0,1.0,32.0,2.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的物理防御力提升{0}","物理防御力提升+{0}"
111700101,1,26,111700102,1,0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
111700102,1,1,2,0,0,60.0,60.0,4.8,0.0,0.0,0.0,0.0,1,1,2160,3,0,1,"对敌方单体造成{0}魔法伤害","魔法伤害+{0}"
111700103,1,10,30,1,0,1.0,15.0,15.0,180.0,0.0,0.0,1.0,2,1,0,7,0,1,"自身的魔法攻击力提升{0}","魔法攻击力提升+{0}"
111700201,1,26,111700202,1,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
111700202,1,1,2,0,0,20.0,20.0,1.6,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"对敌方单体造成{0}魔法伤害","魔法伤害+{0}"
111700301,1,26,111700302,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
111700302,1,1,2,0,0,12.5,12.5,1.0,0.0,0.0,0.0,0.0,1,1,615,3,0,99,"对范围内的所有敌人造成{0}魔法伤害","魔法伤害+{0}"
111700303,1,10,30,1,1,1.0,15.0,15.0,12.0,0.0,0.0,1.0,2,1,0,7,0,1,"自身的魔法攻击力提升{0}","魔法攻击力提升+{0}"
111700304,1,46,2,2,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"消耗自身剩余生命值的20%",""
111701201,1,26,111701202,2,0,1.0,0.08,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
111701202,1,10,30,1,0,1.0,4.0,4.0,180.0,0.0,0.0,1.0,2,1,0,7,0,1,"自身的魔法攻击力提升{0}","魔法攻击力提升+{0}"
111701203,1,26,111701204,1,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
111701204,1,1,2,0,0,25.0,25.0,2.0,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"对敌方单体造成{0}魔法伤害","魔法伤害+{0}"
111750101,1,90,4,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的魔法攻击力提升{0}","魔法攻击力提升+{0}"
111751101,1,90,4,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的魔法攻击力提升{0}","魔法攻击力提升+{0}"
111800101,1,26,111800104,1,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
111800102,1,26,111800105,1,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
111800103,1,28,980,111800104,111800105,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1,0,7,0,1,"",""
111800104,1,1,1,0,0,20.0,20.0,1.6,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"当自身剩余生命值不到最大生命值80％的时候，对敌方单体造成{0}物理伤害","物理伤害+{0}"
111800105,1,1,1,0,0,40.0,40.0,3.2,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"当自身剩余生命值超过最大生命值80％的时候，对敌方单体造成{0}物理伤害","物理伤害+{0}"
111800106,1,28,990,0,111800107,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,0,7,0,1,"",""
111800107,1,10,10,1,0,1.0,42.0,42.0,18.0,0.0,0.0,1.0,2,1,0,7,0,1,"当自身剩余生命值超过最大生命值90％的时候，自身的物理攻击力提升{0}","物理攻击力提升+{0}"
111800201,1,26,111800203,2,0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
111800202,1,26,111800205,2,0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
111800203,1,10,10,1,0,1.0,9.0,9.0,12.0,0.0,0.0,1.0,2,1,0,7,0,1,"自身的物理攻击力提升{0}","物理攻击力提升+{0}"
111800204,1,28,980,0,111800205,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1,0,7,0,1,"",""
111800205,1,10,10,1,0,1.0,5.0,5.0,12.0,0.0,0.0,1.0,2,3,2160,3,0,99,"当自身剩余生命值超过最大生命值80％的时候，我方全体的物理攻击力提升{0}","物理攻击力提升+{0}"
111800301,1,26,111800302,1,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
111800302,1,1,1,0,0,16.0,16.0,1.28,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"对敌方单体造成{0}物理伤害","物理伤害+{0}"
111800303,1,28,980,0,111800304,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,0,7,0,1,"",""
111800304,1,10,21,1,0,1.0,0.45,0.45,12.0,0.0,0.0,0.0,1,1,2160,3,0,1,"当自身剩余生命值超过最大生命值80％的时候，敌方单体的物理防御力降低{0}","物理防御力降低+{0}"
111850101,1,90,1,0,0,1.0,75.0,75.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"使自身的最大生命值提升{0}","最大生命值+{0}"
111851101,1,90,1,0,0,1.0,1275.0,75.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"使自身的最大生命值提升{0}","最大生命值+{0}"
111900101,1,4,1,0,0,1.0,6.0,6.0,0.5,0.0,0.0,0.0,2,3,0,7,0,1,"自身的生命值回复{0}","生命值回复量+{0}"
111900102,1,48,1,1,0,1.6,1.6,0.1,0.0,10.0,0.0,0.0,2,3,2160,3,0,99,"每秒回复生命值{0}","生命值回复量+{0}"
111900103,1,10,10,1,1,1.0,18.0,18.0,18.0,0.0,0.0,1.0,2,3,2160,3,0,99,"我方全体的物理攻击力提升{0}","物理攻击力提升+{0}"
111900201,1,6,6,0,0,16.5,16.5,12.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"展开能够吸收{0}物理魔法伤害的屏障","吸收伤害量+{0}"
111900202,1,20,1,0,0,5.0,0.05,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"挑衅敌方全体",""
111900301,1,10,10,1,1,1.0,12.0,12.0,12.0,0.0,0.0,1.0,2,3,2160,14,0,1,"使我方单体的物理攻击力提升{0}","物理攻击力提升+{0}"
111900302,1,10,60,1,1,1.0,100.0,0.0,12.0,0.0,0.0,1.0,2,3,2160,14,0,1,"我方单体的物理暴击提升{0}","物理暴击提升+{0}"
111900303,1,10,110,1,1,2.0,29.9,0.0,12.0,0.0,0.0,1.0,2,3,2160,14,0,1,"我方单体的物理攻击的暴击提升30%的伤害",""
111901201,1,6,6,0,0,20.0,20.0,12.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"展开能够吸收{0}物理魔法伤害的屏障","吸收伤害量+{0}"
111901202,1,10,10,1,0,1.0,13.5,13.5,12.0,0.0,0.0,0.0,2,3,2160,3,0,99,"我方全体的物理攻击力提升{0}","物理攻击力提升+{0}"
111901203,1,20,1,0,0,5.0,0.05,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"挑衅敌方全体",""
111950101,1,90,3,0,0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的物理防御力提升{0}","物理防御力提升+{0}"
111951101,1,90,3,0,0,1.0,32.0,2.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的物理防御力提升{0}","物理防御力提升+{0}"
112000101,1,1,2,0,0,60.0,60.0,4.8,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"对敌方单体造成{0}魔法伤害","魔法伤害+{0}"
112000102,1,26,112000103,2,0,6.0,0.1125,0.0,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"",""
112000103,1,10,30,1,1,1.0,10.0,10.0,18.0,0.0,0.0,1.0,2,1,0,7,0,1,"自身的魔法攻击力提升{0}","魔法攻击力提升+{0}"
112000201,1,1,2,0,0,20.0,20.0,1.6,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"对敌方单体造成{0}魔法伤害","魔法伤害+{0}"
112000301,1,10,30,1,1,1.0,6.0,6.0,12.0,0.0,0.0,1.0,2,3,2160,3,0,99,"我方全体的魔法攻击力提升{0}","魔法攻击力提升+{0}"
112000302,1,26,112000303,1,0,8.0,0.08,0.0,0.0,0.0,0.0,1.0,2,1,0,7,0,1,"",""
112000303,1,6,1,0,0,3.0,3.0,12.0,0.0,0.0,0.0,0.0,2,3,2160,3,0,99,"展开能够无效化{0}物理伤害的屏障","无效化伤害量+{0}"
112001201,1,7,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,-1,3,0,1,"",""
112001202,1,1,2,0,0,27.0,27.0,2.1,0.0,0.0,0.0,0.0,1,2,200,3,0,99,"对范围内的敌人造成{0}魔法伤害","魔法伤害+{0}"
112050101,1,90,4,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的魔法攻击力提升{0}","魔法攻击力提升+{0}"
112051101,1,90,4,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的魔法攻击力提升{0}","魔法攻击力提升+{0}"
112100101,1,4,2,0,0,1.0,4.5,4.5,0.3375,0.0,0.0,0.0,2,3,-1,3,0,99,"我方全体的生命值回复{0}","生命值回复量+{0}"
112100102,1,8,2,0,0,1.6,0.0,18.0,0.0,0.0,0.0,0.0,2,3,2160,3,0,99,"我方全体的行动速度提升",""
112100201,1,1,2,0,0,10.0,10.0,0.8,0.0,0.0,0.0,0.0,1,3,2160,4,0,1,"对敌方单体造成{0}魔法伤害","魔法伤害+{0}"
112100202,1,3,3,0,0,300.0,0.0,1000.0,0.0,0.0,0.0,0.0,1,3,2160,4,0,1,"",""
112100301,1,6,2,0,0,12.5,12.5,10.0,0.0,0.0,0.0,0.0,2,3,2160,3,0,99,"展开能够无效化{0}魔法伤害的屏障","无效化伤害量+{0}"
112101201,1,7,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2160,4,0,1,"",""
112101202,1,1,2,0,0,12.0,12.0,0.8,0.0,0.0,0.0,0.0,1,2,150,3,0,99,"对范围内的敌人造成{0}魔法伤害","魔法伤害+{0}"
112101203,1,3,3,0,0,300.0,0.0,1000.0,0.0,0.0,0.0,0.0,1,2,150,3,0,99,"",""
112101204,1,26,112101205,3,0,5.0,0.3,0.0,0.0,0.0,0.0,0.0,1,2,150,1,0,99,"",""
112101205,1,8,7,0,0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,1,2,150,1,0,99,"使范围内的敌人在一段时间内无法行动","眩晕的成功率等级+1"
112150101,1,90,4,0,0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的魔法攻击力提升{0}","魔法攻击力提升+{0}"
112151101,1,90,4,0,0,1.0,240.0,15.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的魔法攻击力提升{0}","魔法攻击力提升+{0}"
112200101,1,1,2,0,0,12.0,12.0,1.08,0.0,0.0,0.0,0.0,1,3,2160,3,0,99,"对敌方全体造成{0}魔法伤害","魔法伤害+{0}"
112200102,1,16,2,0,0,50.0,0.5,0.0,0.0,0.0,0.0,0.0,1,3,2160,3,0,99,"削减敌方全体的技能值{0}","技能值伤害+{0}"
112200201,1,16,2,0,0,150.0,1.5,0.0,0.0,0.0,0.0,0.0,1,2,2160,12,0,1,"削减敌方单体的技能值{0}","技能值伤害+{0}"
112200301,1,7,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2160,4,0,1,"",""
112200302,1,1,2,0,0,3.4,3.4,0.27,0.0,0.0,0.0,0.0,1,2,280,3,0,99,"对范围内的敌人造成{0}魔法伤害","魔法伤害+{0}"
112200303,1,8,5,0,0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,1,2,280,3,0,99,"使范围内的敌人在一定时间内无法行动","束缚的成功率等级+1"
112201201,1,16,2,0,0,155.0,1.55,0.0,0.0,0.0,0.0,0.0,1,2,2160,12,0,1,"削减敌方单体技能值{0}","技能值伤害+{0}"
112201202,1,10,11,1,0,1.0,20.0,20.0,8.0,0.0,0.0,0.0,1,2,2160,12,0,1,"敌方单体的物理攻击力降低{0}","物理攻击力降低+{0}"
112201203,1,10,31,1,0,1.0,20.0,20.0,8.0,0.0,0.0,0.0,1,2,2160,12,0,1,"敌方单体的魔法攻击力降低{0}","魔法攻击力降低+{0}"
112201204,1,10,61,1,0,1.0,150.0,0.0,8.0,0.0,0.0,0.0,1,2,2160,12,0,1,"敌方单体的物理暴击降低{0}","物理暴击降低＋{0}"
112201205,1,10,71,1,0,1.0,150.0,0.0,8.0,0.0,0.0,0.0,1,2,2160,12,0,1,"敌方单体的魔法暴击降低{0}","魔法暴击降低+{0}"
112250101,1,90,3,0,0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的物理防御力提升{0}","物理防御力提升+{0}"
112251101,1,90,3,0,0,1.0,32.0,2.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,"自身的物理防御力提升{0}","物理防御力提升+{0}"
112300101,1,10,10,1,0,1.0,30.0,30.0,18.0,0.0,0.0,1.0,2,3,2160,3,0,99,"我方全体的物理攻击力提升{0}","物理攻击力提升+{0}"
112300201,1,10,10,1,0,1.0,10.0,10.0,12.0,0.0,0.0,1.0,2,2,300,3,0,99,"范围内我方的物理攻击力提升{0}","物理攻击力提升+{0}"
112300202,1,10,60,1,0,1.0,60.0,0.0,12.0,0.0,0.0,1.0,2,2,300,3,0,99,"范围内我方的物理暴击提升{0}","物理暴击提升+{0}"
