unit_id,promotion_level,equip_slot_1,equip_slot_2,equip_slot_3,equip_slot_4,equip_slot_5,equip_slot_6
400402,17,0,0,0,0,0,0
400402,18,0,0,0,0,0,0
400402,19,0,0,0,0,0,0
400402,20,0,0,0,0,0,0
400802,1,0,0,0,0,0,0
400802,2,0,0,0,0,0,0
400802,3,0,0,0,0,0,0
400802,4,0,0,0,0,0,0
400802,5,0,0,0,0,0,0
400802,6,0,0,0,0,0,0
400802,7,0,0,0,0,0,0
400802,8,0,0,0,0,0,0
400802,9,0,0,0,0,0,0
400802,10,0,0,0,0,0,0
400802,11,0,0,0,0,0,0
400802,12,0,0,0,0,0,0
400802,13,0,0,0,0,0,0
400802,14,0,0,0,0,0,0
400802,15,0,0,0,0,0,0
400802,16,0,0,0,0,0,0
400802,17,0,0,0,0,0,0
400802,18,0,0,0,0,0,0
400802,19,0,0,0,0,0,0
400802,20,0,0,0,0,0,0
402702,1,0,0,0,0,0,0
402702,2,0,0,0,0,0,0
402702,3,0,0,0,0,0,0
402702,4,0,0,0,0,0,0
402702,5,0,0,0,0,0,0
402702,6,0,0,0,0,0,0
402702,7,0,0,0,0,0,0
402702,8,0,0,0,0,0,0
402702,9,0,0,0,0,0,0
402702,10,0,0,0,0,0,0
402702,11,0,0,0,0,0,0
402702,12,0,0,0,0,0,0
402702,13,0,0,0,0,0,0
402702,14,0,0,0,0,0,0
402702,15,0,0,0,0,0,0
402702,16,0,0,0,0,0,0
402702,17,0,0,0,0,0,0
402702,18,0,0,0,0,0,0
402702,19,0,0,0,0,0,0
402702,20,0,0,0,0,0,0
403001,1,101011,101011,101281,101401,101551,101611
403001,2,102041,102011,102281,101401,101011,102581
403001,3,103011,102041,102282,102493,102551,102582
403001,4,103041,103401,103281,103011,102041,102582
403001,5,103042,103012,103282,103401,103551,103581
403001,6,104011,103042,103283,103401,103041,103581
403001,7,999999,104041,104281,103553,103401,103582
403001,8,999999,104041,104281,103553,103401,103582
403001,9,999999,104041,104281,103553,103401,103582
403001,10,999999,104041,104281,103553,103401,103582
403002,1,101011,101011,101281,101401,101551,101611
403002,2,102041,102011,102281,101401,101011,102581
403002,3,103011,102041,102282,102493,102551,102582
403002,4,103041,103401,103281,103011,102041,102582
403002,5,103042,103012,103282,103401,103551,103581
403002,6,104011,103042,103283,103401,103041,103581
403002,7,999999,104041,104281,103553,103401,103582
403002,8,999999,104041,104281,103553,103401,103582
403002,9,999999,104041,104281,103553,103401,103582
403002,10,999999,104041,104281,103553,103401,103582
403101,1,0,0,0,0,0,0
403101,2,0,0,0,0,0,0
403101,3,0,0,0,0,0,0
403101,4,0,0,0,0,0,0
403101,5,0,0,0,0,0,0
403101,6,0,0,0,0,0,0
403101,7,0,0,0,0,0,0
403101,8,0,0,0,0,0,0
403101,9,0,0,0,0,0,0
403101,10,0,0,0,0,0,0
403101,11,0,0,0,0,0,0
403101,12,0,0,0,0,0,0
403101,13,0,0,0,0,0,0
403101,14,0,0,0,0,0,0
403101,15,0,0,0,0,0,0
403101,16,0,0,0,0,0,0
403101,17,0,0,0,0,0,0
403101,18,0,0,0,0,0,0
403101,19,0,0,0,0,0,0
403101,20,0,0,0,0,0,0
404201,1,0,0,0,0,0,0
404201,2,0,0,0,0,0,0
404201,3,0,0,0,0,0,0
404201,4,0,0,0,0,0,0
404201,5,0,0,0,0,0,0
404201,6,0,0,0,0,0,0
404201,7,0,0,0,0,0,0
404201,8,0,0,0,0,0,0
404201,9,0,0,0,0,0,0
404201,10,0,0,0,0,0,0
404201,11,0,0,0,0,0,0
404201,12,0,0,0,0,0,0
404201,13,0,0,0,0,0,0
404201,14,0,0,0,0,0,0
404201,15,0,0,0,0,0,0
404201,16,0,0,0,0,0,0
404201,17,0,0,0,0,0,0
404201,18,0,0,0,0,0,0
404201,19,0,0,0,0,0,0
404201,20,0,0,0,0,0,0
404202,1,0,0,0,0,0,0
404202,2,0,0,0,0,0,0
404202,3,0,0,0,0,0,0
404202,4,0,0,0,0,0,0
404202,5,0,0,0,0,0,0
404202,6,0,0,0,0,0,0
404202,7,0,0,0,0,0,0
404202,8,0,0,0,0,0,0
404202,9,0,0,0,0,0,0
404202,10,0,0,0,0,0,0
404202,11,0,0,0,0,0,0
404202,12,0,0,0,0,0,0
404202,13,0,0,0,0,0,0
404202,14,0,0,0,0,0,0
404202,15,0,0,0,0,0,0
404202,16,0,0,0,0,0,0
404202,17,0,0,0,0,0,0
404202,18,0,0,0,0,0,0
404202,19,0,0,0,0,0,0
404202,20,0,0,0,0,0,0
407001,1,101251,101251,101371,101521,101611,101611
407001,2,102222,102221,102371,102461,101611,101611
407001,3,103221,102222,102372,102521,102611,102611
407001,4,103252,103221,103521,103521,102613,102613
407001,5,103222,103252,103371,103522,103611,103611
407001,6,104221,103222,103372,103522,103371,103613
407001,7,104222,104221,104371,103614,103222,103613
407001,8,104223,104222,104522,104221,104611,103614
407001,9,104224,104223,104462,104222,104612,104611
407001,10,105221,104224,104463,104223,104613,104612
407001,11,105222,105221,105521,104224,105611,104613
407001,12,105223,105222,105372,105221,105612,105611
407001,13,105224,105223,105373,105222,105613,105612
407001,14,105225,105224,105523,105223,105614,105613
407001,15,105226,105225,105375,105224,105615,105614
407001,16,105227,105226,105376,105225,105616,105615
407001,17,106221,105227,105377,105226,105617,105616
407001,18,106222,106221,106371,105227,106611,105617
407001,19,106223,106222,106372,106221,106612,106611
407001,20,999999,106223,999999,106222,106613,106612
407701,1,0,0,0,0,0,0
407701,2,0,0,0,0,0,0
407701,3,0,0,0,0,0,0
407701,4,0,0,0,0,0,0
407701,5,0,0,0,0,0,0
407701,6,0,0,0,0,0,0
407701,7,0,0,0,0,0,0
407701,8,0,0,0,0,0,0
407701,9,0,0,0,0,0,0
407701,10,0,0,0,0,0,0
407701,11,0,0,0,0,0,0
407701,12,0,0,0,0,0,0
407701,13,0,0,0,0,0,0
407701,14,0,0,0,0,0,0
407701,15,0,0,0,0,0,0
407701,16,0,0,0,0,0,0
407701,17,0,0,0,0,0,0
407701,18,0,0,0,0,0,0
407701,19,0,0,0,0,0,0
407701,20,0,0,0,0,0,0
408401,1,0,0,0,0,0,0
408401,2,0,0,0,0,0,0
408401,3,0,0,0,0,0,0
408401,4,0,0,0,0,0,0
408401,5,0,0,0,0,0,0
408401,6,0,0,0,0,0,0
408401,7,0,0,0,0,0,0
408401,8,0,0,0,0,0,0
408401,9,0,0,0,0,0,0
408401,10,0,0,0,0,0,0
408401,11,0,0,0,0,0,0
408401,12,0,0,0,0,0,0
408401,13,0,0,0,0,0,0
408401,14,0,0,0,0,0,0
408401,15,0,0,0,0,0,0
408401,16,0,0,0,0,0,0
408401,17,0,0,0,0,0,0
408401,18,0,0,0,0,0,0
408401,19,0,0,0,0,0,0
408401,20,0,0,0,0,0,0
408402,1,0,0,0,0,0,0
408402,2,0,0,0,0,0,0
408402,3,0,0,0,0,0,0
408402,4,0,0,0,0,0,0
408402,5,0,0,0,0,0,0
408402,6,0,0,0,0,0,0
408402,7,0,0,0,0,0,0
408402,8,0,0,0,0,0,0
408402,9,0,0,0,0,0,0
408402,10,0,0,0,0,0,0
408402,11,0,0,0,0,0,0
408402,12,0,0,0,0,0,0
408402,13,0,0,0,0,0,0
408402,14,0,0,0,0,0,0
408402,15,0,0,0,0,0,0
408402,16,0,0,0,0,0,0
408402,17,0,0,0,0,0,0
408402,18,0,0,0,0,0,0
408402,19,0,0,0,0,0,0
408402,20,0,0,0,0,0,0
408403,1,0,0,0,0,0,0
408403,2,0,0,0,0,0,0
408403,3,0,0,0,0,0,0
408403,4,0,0,0,0,0,0
408403,5,0,0,0,0,0,0
408403,6,0,0,0,0,0,0
408403,7,0,0,0,0,0,0
408403,8,0,0,0,0,0,0
408403,9,0,0,0,0,0,0
408403,10,0,0,0,0,0,0
408403,11,0,0,0,0,0,0
408403,12,0,0,0,0,0,0
408403,13,0,0,0,0,0,0
408403,14,0,0,0,0,0,0
408403,15,0,0,0,0,0,0
408403,16,0,0,0,0,0,0
408403,17,0,0,0,0,0,0
408403,18,0,0,0,0,0,0
408403,19,0,0,0,0,0,0
408403,20,0,0,0,0,0,0
501200,1,0,0,0,0,0,0
501200,2,0,0,0,0,0,0
501200,3,0,0,0,0,0,0
501200,4,0,0,0,0,0,0
501200,5,0,0,0,0,0,0
501200,6,0,0,0,0,0,0
501200,7,0,0,0,0,0,0
501200,8,0,0,0,0,0,0
501200,9,0,0,0,0,0,0
501200,10,0,0,0,0,0,0
501200,11,0,0,0,0,0,0
501200,12,0,0,0,0,0,0
501200,13,0,0,0,0,0,0
501200,14,0,0,0,0,0,0
501200,15,0,0,0,0,0,0
501200,16,0,0,0,0,0,0
501200,17,0,0,0,0,0,0
501200,18,0,0,0,0,0,0
501200,19,0,0,0,0,0,0
501200,20,0,0,0,0,0,0
900102,1,0,0,0,0,0,0
900102,2,0,0,0,0,0,0
900102,3,0,0,0,0,0,0
900102,4,0,0,0,0,0,0
900102,5,0,0,0,0,0,0
900102,6,0,0,0,0,0,0
900102,7,0,0,0,0,0,0
900102,8,0,0,0,0,0,0
900102,9,0,0,0,0,0,0
900102,10,0,0,0,0,0,0
900102,11,0,0,0,0,0,0
900102,12,0,0,0,0,0,0
900102,13,0,0,0,0,0,0
900102,14,0,0,0,0,0,0
900102,15,0,0,0,0,0,0
900102,16,0,0,0,0,0,0
900102,17,0,0,0,0,0,0
900102,18,0,0,0,0,0,0
900102,19,0,0,0,0,0,0
900102,20,0,0,0,0,0,0
900001,1,0,0,0,0,0,0
900001,2,0,0,0,0,0,0
900001,3,0,0,0,0,0,0
900001,4,0,0,0,0,0,0
900001,5,0,0,0,0,0,0
900001,6,0,0,0,0,0,0
900001,7,0,0,0,0,0,0
900001,8,0,0,0,0,0,0
900001,9,0,0,0,0,0,0
900001,10,0,0,0,0,0,0
900001,11,0,0,0,0,0,0
900001,12,0,0,0,0,0,0
900001,13,0,0,0,0,0,0
900001,14,0,0,0,0,0,0
900001,15,0,0,0,0,0,0
900001,16,0,0,0,0,0,0
900001,17,0,0,0,0,0,0
900001,18,0,0,0,0,0,0
900001,19,0,0,0,0,0,0
900001,20,0,0,0,0,0,0
900201,1,0,0,0,0,0,0
900201,2,0,0,0,0,0,0
900201,3,0,0,0,0,0,0
900201,4,0,0,0,0,0,0
900201,5,0,0,0,0,0,0
900201,6,0,0,0,0,0,0
900201,7,0,0,0,0,0,0
900201,8,0,0,0,0,0,0
900201,9,0,0,0,0,0,0
900201,10,0,0,0,0,0,0
900201,11,0,0,0,0,0,0
900201,12,0,0,0,0,0,0
900201,13,0,0,0,0,0,0
900201,14,0,0,0,0,0,0
900201,15,0,0,0,0,0,0
900201,16,0,0,0,0,0,0
900201,17,0,0,0,0,0,0
900201,18,0,0,0,0,0,0
900201,19,0,0,0,0,0,0
900201,20,0,0,0,0,0,0
900202,1,0,0,0,0,0,0
900202,2,0,0,0,0,0,0
900202,3,0,0,0,0,0,0
900202,4,0,0,0,0,0,0
900202,5,0,0,0,0,0,0
900202,6,0,0,0,0,0,0
900202,7,0,0,0,0,0,0
900202,8,0,0,0,0,0,0
900202,9,0,0,0,0,0,0
900202,10,0,0,0,0,0,0
900202,11,0,0,0,0,0,0
900202,12,0,0,0,0,0,0
900202,13,0,0,0,0,0,0
900202,14,0,0,0,0,0,0
900202,15,0,0,0,0,0,0
900202,16,0,0,0,0,0,0
900202,17,0,0,0,0,0,0
900202,18,0,0,0,0,0,0
900202,19,0,0,0,0,0,0
900202,20,0,0,0,0,0,0
900302,1,0,0,0,0,0,0
900302,2,0,0,0,0,0,0
900302,3,0,0,0,0,0,0
900302,4,0,0,0,0,0,0
900302,5,0,0,0,0,0,0
900302,6,0,0,0,0,0,0
900302,7,0,0,0,0,0,0
900302,8,0,0,0,0,0,0
900302,9,0,0,0,0,0,0
900302,10,0,0,0,0,0,0
900302,11,0,0,0,0,0,0
900302,12,0,0,0,0,0,0
900302,13,0,0,0,0,0,0
900302,14,0,0,0,0,0,0
900302,15,0,0,0,0,0,0
900302,16,0,0,0,0,0,0
900302,17,0,0,0,0,0,0
900302,18,0,0,0,0,0,0
900302,19,0,0,0,0,0,0
900302,20,0,0,0,0,0,0
905801,1,0,0,0,0,0,0
905801,2,0,0,0,0,0,0
905801,3,0,0,0,0,0,0
905801,4,0,0,0,0,0,0
905801,5,0,0,0,0,0,0
905801,6,0,0,0,0,0,0
905801,7,0,0,0,0,0,0
905801,8,0,0,0,0,0,0
905801,9,0,0,0,0,0,0
905801,10,0,0,0,0,0,0
905801,11,0,0,0,0,0,0
905801,12,0,0,0,0,0,0
905801,13,0,0,0,0,0,0
905801,14,0,0,0,0,0,0
905801,15,0,0,0,0,0,0
905801,16,0,0,0,0,0,0
905801,17,0,0,0,0,0,0
905801,18,0,0,0,0,0,0
905801,19,0,0,0,0,0,0
905801,20,0,0,0,0,0,0
905901,1,0,0,0,0,0,0
905901,2,0,0,0,0,0,0
905901,3,0,0,0,0,0,0
905901,4,0,0,0,0,0,0
905901,5,0,0,0,0,0,0
905901,6,0,0,0,0,0,0
905901,7,0,0,0,0,0,0
905901,8,0,0,0,0,0,0
905901,9,0,0,0,0,0,0
905901,10,0,0,0,0,0,0
905901,11,0,0,0,0,0,0
905901,12,0,0,0,0,0,0
905901,13,0,0,0,0,0,0
905901,14,0,0,0,0,0,0
905901,15,0,0,0,0,0,0
905901,16,0,0,0,0,0,0
905901,17,0,0,0,0,0,0
905901,18,0,0,0,0,0,0
905901,19,0,0,0,0,0,0
905901,20,0,0,0,0,0,0
905902,1,0,0,0,0,0,0
905902,2,0,0,0,0,0,0
905902,3,0,0,0,0,0,0
905902,4,0,0,0,0,0,0
905902,5,0,0,0,0,0,0
905902,6,0,0,0,0,0,0
905902,7,0,0,0,0,0,0
905902,8,0,0,0,0,0,0
905902,9,0,0,0,0,0,0
905902,10,0,0,0,0,0,0
905902,11,0,0,0,0,0,0
905902,12,0,0,0,0,0,0
905902,13,0,0,0,0,0,0
905902,14,0,0,0,0,0,0
905902,15,0,0,0,0,0,0
905902,16,0,0,0,0,0,0
905902,17,0,0,0,0,0,0
905902,18,0,0,0,0,0,0
905902,19,0,0,0,0,0,0
905902,20,0,0,0,0,0,0
902501,1,0,0,0,0,0,0
902501,2,0,0,0,0,0,0
902501,3,0,0,0,0,0,0
902501,4,0,0,0,0,0,0
902501,5,0,0,0,0,0,0
902501,6,0,0,0,0,0,0
902501,7,0,0,0,0,0,0
902501,8,0,0,0,0,0,0
902501,9,0,0,0,0,0,0
902501,10,0,0,0,0,0,0
902501,11,0,0,0,0,0,0
902501,12,0,0,0,0,0,0
902501,13,0,0,0,0,0,0
902501,14,0,0,0,0,0,0
902501,15,0,0,0,0,0,0
902501,16,0,0,0,0,0,0
902501,17,0,0,0,0,0,0
902501,18,0,0,0,0,0,0
902501,19,0,0,0,0,0,0
902501,20,0,0,0,0,0,0
900002,1,0,0,0,0,0,0
900002,2,0,0,0,0,0,0
900002,3,0,0,0,0,0,0
900002,4,0,0,0,0,0,0
900002,5,0,0,0,0,0,0
900002,6,0,0,0,0,0,0
900002,7,0,0,0,0,0,0
900002,8,0,0,0,0,0,0
900002,9,0,0,0,0,0,0
900002,10,0,0,0,0,0,0
900002,11,0,0,0,0,0,0
900002,12,0,0,0,0,0,0
900002,13,0,0,0,0,0,0
900002,14,0,0,0,0,0,0
900002,15,0,0,0,0,0,0
900002,16,0,0,0,0,0,0
900002,17,0,0,0,0,0,0
900002,18,0,0,0,0,0,0
900002,19,0,0,0,0,0,0
900002,20,0,0,0,0,0,0
170101,1,101011,101011,101281,101401,101011,101551
170101,2,102013,102011,102281,102493,101551,101551
170101,3,103011,102013,102282,102401,102011,102551
170101,4,103012,103011,103281,103431,102552,102552
170101,5,103013,103012,103282,103401,103071,103551
170101,6,104011,103013,103283,103401,103552,103552
170101,7,104012,104011,104281,103553,103013,103552
170101,8,104013,104012,104282,104011,104551,103553
170101,9,104014,104013,104402,104012,104552,104551
170101,10,105011,104014,104284,104013,104554,104552
170101,11,105012,105011,105281,104014,105551,104553
170101,12,105013,105012,105282,105011,105552,105551
170101,13,105014,105013,105343,105012,105553,105552
170101,14,105015,105014,105284,105013,105554,105553
170101,15,105016,105015,105285,105014,105555,105554
170101,16,105017,105016,105286,105015,105556,105555
170101,17,106011,105017,105287,105016,105557,105556
170101,18,106012,106011,106281,105017,106551,105557
170101,19,106013,106012,106282,106011,106552,106551
170101,20,999999,106013,999999,106012,106553,106552
170201,1,101161,101161,101281,101431,101581,101551
170201,2,102163,102162,102341,102491,101581,101551
170201,3,103161,102163,102342,102432,102581,102551
170201,4,103162,103161,103341,103431,102582,102552
170201,5,103193,103162,103342,103432,103581,103551
170201,6,104161,103193,103343,103401,103552,103342
170201,7,104162,104161,104341,103583,103553,103582
170201,8,104163,104162,104432,104491,104581,103583
170201,9,104164,104163,104343,104342,104582,104581
170201,10,105161,104164,104433,104343,104583,104582
170201,11,105162,105161,105401,104433,105581,104583
170201,12,105163,105162,105342,105401,105582,105581
170201,13,105164,105163,105283,105431,105583,105582
170201,14,105165,105164,105432,105491,105584,105583
170201,15,105166,105165,105402,105344,105585,105584
170201,16,105167,105166,105433,105402,105586,105585
170201,17,106161,105167,105347,105433,105587,105586
170201,18,106162,106161,106401,105347,106581,105587
170201,19,106163,106162,106431,106401,106582,106581
170201,20,999999,106163,999999,106431,106583,106582
